Project Name,Package Name,Type Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,PartBuilderBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,PartBuilderBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,PartBuilderBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,RetexturedTableBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,TinkerStationBlockEntity,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,TinkerStationBlockEntity,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,TinkerStationBlockEntity,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,TinkerStationBlockEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,BaseTabbedScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,BaseTabbedScreen,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,CraftingStationScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,CraftingStationScreen,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,ModifierWorktableScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,GenericScreen,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,GenericScreen,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,BorderWidget,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SlotButtonItem,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SlotButtonItem,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerTabsWidget,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.client,PatternGuiTextureLoader,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.client,TableTileEntityRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.data,TableRecipeProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.item,TableBlockItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.item,TinkersChestBlockItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,CraftingStationContainerMenu,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,ModifierWorktableContainerMenu,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,WorktableSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PartBuilderContainerMenu,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PartBuilderSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PatternSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PatternSlot,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TabbedContainerMenu,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TinkerChestContainerMenu,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,DynamicChestInventory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TinkerStationContainerMenu,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,ArmorSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,CraftingResultSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,TinkerStationSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,StationTabPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,TinkerStationRenamePacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,TinkerStationSelectionPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateCraftingRecipePacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateStationScreenPacket,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateTinkerStationRecipePacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables,TinkerTables,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tables,TinkerTables,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,CraftingTableRepairKitRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,PartBuilderToolRecycle,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,TinkerStationDamagingRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,TinkerStationPartSwapping,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools,ArmorDefinitions,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,ArmorDefinitions,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,MeleeHarvestToolStatsBuilder,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,RangedToolStatsBuilder,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerModifiers,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerModifiers,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerModifiers,Hub-like Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolActions,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolActions,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolParts,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolParts,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolParts,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerTools,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerTools,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerTools,Hub-like Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,ToolDefinitions,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools,ToolDefinitions,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,ToolDefinitions,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools,StatsBuilderTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,CrystalshotRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,OverslimeModifierModel,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,PlateArmorModel,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,SlimelytraArmorModel,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,SlimeskullArmorModel,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ToolContainerScreen,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,Factory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,Factory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,EnchantmentToModifierProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ModifierIds,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,SpillingFluidProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,StationSlotLayoutProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ToolDefinitionDataProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ToolsRecipeProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialDataProvider,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialIds,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialIds,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialRecipeProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialRenderInfoProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialStatsDataProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialTraitsDataProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.sprite,TinkerMaterialSpriteProvider,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.sprite,TinkerPartSpriteProvider,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.sprite,TinkerPartSpriteProvider,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CrystalshotItem,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CrystalshotItem,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CrystalshotEntity,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,DragonScaleItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableBowItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableCrossbowItem,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableDaggerItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableDaggerItem,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableSwordItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifierCrystalItem,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,PlateArmorItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,PlateArmorRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,RepairKitItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimelytraItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimelytraItem,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimelytraRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimeskullItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimeskullItem,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,Slimeskull,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,TravelersGearItem,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,TravelersGearRenderer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,EquipmentChangeWatcher,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,EquipmentChangeWatcher,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,PlayerLastEquipment,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,InteractionHandler,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,InteractionHandler,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,LastTick,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,ModifierMaxLevel,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,ModifierMaxLevel,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,ToolEvents,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,VanillaMaxLevel,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,VanillaMaxLevel,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ReadOnlySlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ToolContainerMenu,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ToolContainerSlot,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,BouncyModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,LongFallModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ProtectionModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ReflectingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ToolBeltModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ToolBeltModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,UnarmedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ZoomModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,AbstractWalkerModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,BlockTransformWalkerModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,FlamewakeModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,FrostWalkerModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,FrostWalkerModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,SnowdriftModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,SnowdriftModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,BlockingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,BlockTransformModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,PathingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,PathingModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,SilkyShearsAbilityModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,SilkyShearsAbilityModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability,UnbreakableModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,BulkQuiverModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,CrystalshotModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,TrickQuiverModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,AutosmeltModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,DuelWieldingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,ExchangingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,GlowingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,OffhandAttackModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,OffhandAttackModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,ParryingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,SpillingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,AbstractProtectionModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,BlastProtectionModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,BlastProtectionModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,BlastData,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,DragonbornModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,FireProtectionModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,MagicProtectionModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,MagicProtectionModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,MeleeProtectionModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ProjectileProtectionModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ProjectileProtectionModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ProjectileProtectionModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ShulkingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ShulkingModifier,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,TurtleShellModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,BleedingEffect,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,BleedingEffect,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,BleedingDamageSource,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,MagneticEffect,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,MagneticEffect,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,NoMilkEffect,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,RepulsiveEffect,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,RepulsiveEffect,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteBonusFunction,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteBonusFunction,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,Serializer,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteLootCondition,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteLootCondition,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteSerializer,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,HasModifierLootCondition,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ConditionSerializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ModifierBonusLootFunction,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers,ModifierLootModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers,ModifierLootModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,CreativeSlotModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,DyedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,EmbellishmentModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,FarsightedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,NearsightedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,OverslimeModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,OverslimeModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,VolatileFlagModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits,DamageSpeedTradeModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,DenseModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,OvercastModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,OvergrowthModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,OverlordModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,OverworkedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,SolarPoweredModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,StoneshieldModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,TannedModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,TastyModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.harvest,AirborneModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.harvest,SearingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.melee,EnderferenceModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.melee,NecroticModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.ranged,CrystalboundModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.ranged,HolyModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,BoonOfSssssModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,BreathtakingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,ChrysophiliteModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,ChrysophiliteModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,TotalGold,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,EnderdodgingModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,FirebreathModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,FrosttouchModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,GoldGuardModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,GoldGuardGold,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,MithridatismModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,PlagueModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,RevengeModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,SelfDestructiveModifier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.skull,SelfDestructiveEffect,Unutilized Abstraction
