Project Name,Package Name,Type Name,Method Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getButtonAt,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesBackground,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,drawRecipesItems,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,setDisplayForMaterial,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseClicked,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseClicked,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseClicked,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseClicked,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseClicked,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseDragged,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseScrolled,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,mouseScrolled,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,canScroll,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getHiddenRows,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getHiddenRows,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,getHiddenRows,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,setMaterialValue,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,setMaterialValue,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,getTooltipStart,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,getTooltipStart,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,TinkerChestScreen,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,mouseDragged,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,TinkerStationScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,init,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateToolPanel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateModifierPanel,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateModifierPanel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateDisplay,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateDisplay,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,updateDisplay,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,drawContainerName,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,drawContainerName,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,drawContainerName,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,mouseDragged,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,renderSlot,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,isHovering,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,wood,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,wood,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,hasClickedOutside,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,hasClickedOutside,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,DynamicContainerScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,DynamicContainerScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,DynamicContainerScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,DynamicContainerScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,handleMouseClicked,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,handleMouseClicked,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,handleMouseReleased,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,handleMouseScrolled,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,InfoPanelScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,InfoPanelScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,calcNeededHeight,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updateSliderParameters,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,updateSliderParameters,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,getTotalLines,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,getTotalLines,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,getTotalLines,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,wood,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,wood,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,metal,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,shiftSlider,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderTooltip,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,getTooltipStart,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,handleMouseClicked,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,handleMouseClicked,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,handleMouseReleased,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,handleMouseScrolled,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,handleMouseScrolled,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,ScalingChestScreen,ScalingChestScreen,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,SideInventoryScreen,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,SideInventoryScreen,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,SideInventoryScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,SideInventoryScreen,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,updatePosition,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,renderLabels,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,renderBg,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,drawSlots,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,handleMouseScrolled,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SideButtonsWidget,SideButtonsWidget,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SlotButtonItem,SlotButtonItem,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SlotButtonItem,renderWidget,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,TinkerStationButtonsWidget,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,TinkerStationButtonsWidget,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,addInfoButton,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,addInfoButton,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,addInfoButton,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,addInfoButton,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerTabsWidget,TinkerTabsWidget,Long Statement
