Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
TinkersConstructRefactor,slimeknights.tconstruct.common.recipe,RecipeCacheInvalidator,checkClear,5,2,0
TinkersConstructRefactor,slimeknights.tconstruct.common.recipe,DuelSidedListener,accept,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.common.recipe,DuelSidedListener,clearCache,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.recipe,DuelSidedListener,checkClear,5,2,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,BlockDeferredRegisterExtension,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerGeode,4,1,7
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerPotted,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerPotted,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerPotted,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerPottedEnum,10,3,3
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,CastItemObject,8,1,4
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,CastItemObject,8,1,4
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,makeTag,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,getSand,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,getRedSand,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,CastItemObject,values,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,18,1,8
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,getBlock,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,getBudding,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,getBud,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,getNext,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,ItemDeferredRegisterExtension,ItemDeferredRegisterExtension,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,ItemDeferredRegisterExtension,registerCast,6,1,2
TinkersConstructRefactor,slimeknights.tconstruct.datafix.schemas,HephaestusSchema,HephaestusSchema,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.datafix.schemas,Tinkers3Schema,Tinkers3Schema,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.datafix.schemas,Tinkers3Schema,registerBlockEntities,27,1,1
TinkersConstructRefactor,slimeknights.tconstruct,FabricEvents,init,7,1,0
TinkersConstructRefactor,slimeknights.tconstruct,StarSodiumFixer,shouldCancel,5,3,2
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,onInitialize,34,3,0
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,commonSetup,5,1,0
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,gatherData,13,1,2
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,getResource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,createKey,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,createKey,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,resourceString,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,prefix,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,makeTranslationKey,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,makeTranslation,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,makeTranslation,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct,TConstruct,sealTinkersClass,6,2,3
TinkersConstructRefactor,slimeknights.tconstruct,TConstructData,onInitializeDataGenerator,13,1,1
TinkersConstructRefactor,slimeknights.tconstruct,TConstructData,buildRegistry,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidClientEvents,clientSetup,15,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidClientEvents,itemColors,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidClientEvents,setTranslucent,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidEvents,onFurnaceFuel,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,FluidTooltipProvider,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,18,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,getName,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,TinkerFluids,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,coolBuilder,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,hotBuilder,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,gatherData,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,90,3,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,execute,12,2,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,DirectionalSlimeFluid,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,randomTick,23,8,4
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,Flowing,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,createFluidStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getBubbleParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getSplashParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,Source,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getBubbleParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getSplashParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,Flowing,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,createFluidStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,getBubbleParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,getSplashParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,Source,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,getBubbleParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,getSplashParticle,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,builder,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,PotionFluidAttributes,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getTranslationKey,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getTranslationKey,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getDisplayName,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getColor,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getColor,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getBucket,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getColor,9,3,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,Builder,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Builder,Builder,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,SlimeFluid,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,randomTick,23,8,4
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,Flowing,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,createFluidStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,Source,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,Flowing,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,createFluidStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,Source,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,getAmount,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,isSource,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,BottleItem,BottleItem,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,BottleItem,use,17,4,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,ContainerFoodItem,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,getUseDuration,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,getUseAnimation,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,appendHoverText,15,5,4
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,finishUsingItem,16,5,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,ContainerFoodItem,FluidContainerFoodItem,5,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,FluidContainerFoodItem,FluidContainerFoodItem,5,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,EmptyPotionTransfer,EmptyPotionTransfer,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,EmptyPotionTransfer,getFluid,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,EmptyPotionTransfer,serialize,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,PotionBucketItem,5,1,2
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getDescriptionId,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getName,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getDefaultInstance,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,finishUsingItem,34,10,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,appendHoverText,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getUseDuration,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,PotionBucketWrapper,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketItem,getFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketWrapper,PotionBucketWrapper,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.item,PotionBucketWrapper,getFluid,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,BottleBrewingRecipe,BottleBrewingRecipe,5,1,4
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,BottleBrewingRecipe,isIngredient,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,BottleBrewingRecipe,getIngredient,8,3,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,ConstantFluidContainerWrapper,5,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,getCapacity,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,insert,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,extract,11,3,3
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,isResourceBlank,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,getResource,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,getAmount,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,createSnapshot,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.fluids.util,ConstantFluidContainerWrapper,readSnapshot,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,DropperRailBlock,DropperRailBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,DropperRailBlock,onMinecartPass,2,1,4
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,FoodCakeBlock,FoodCakeBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,FoodCakeBlock,useWithContext,10,3,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,FoodCakeBlock,use,4,1,6
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,FoodCakeBlock,hasAllEffects,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,FoodCakeBlock,eatSlice,23,6,4
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,PunjiBlock,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getPathNodeType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,updateShape,19,5,6
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,createBlockStateDefinition,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getStateForPlacement,26,6,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,isConnected,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getLocalNorth,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getLocalEast,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,canSurvive,5,1,3
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,entityInside,21,6,4
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,PunjiBlock,getFluidState,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,UseContext,8,1,6
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getState,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getWorld,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getPos,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getPlayer,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getHandIn,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.block,UseContext,getHit,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.capability,PiggybackCapability,registerEntityComponentFactories,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.capability,PiggybackHandler,updatePassengers,10,4,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.capability,PiggybackHandler,readFromNbt,2,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.capability,PiggybackHandler,writeToNbt,2,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,FancyItemFrameRenderer,FancyItemFrameRenderer,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,FancyItemFrameRenderer,getBlockLightLevel,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,FancyItemFrameRenderer,render,54,7,6
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,RenderShuriken,RenderShuriken,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,RenderShuriken,render,11,2,6
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.client,RenderShuriken,getTextureLocation,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.data,GadgetRecipeProvider,GadgetRecipeProvider,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.data,GadgetRecipeProvider,getName,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.data,GadgetRecipeProvider,buildRecipes,34,2,1
TinkersConstructRefactor,slimeknights.tconstruct.gadgets.data,GadgetRecipeProvider,campfireCooking,3,1,5
